ISO_pais_origen,Gender_Code,ISO_pais_destino,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
EST,MAL,DNK,26,87,57,52,176
EST,MAL,DJI,0,0,0,0,0
EST,MAL,DMA,0,0,0,0,0
EST,MAL,DOM,0,0,0,0,0
EST,MAL,ECU,0,0,0,0,3
EST,MAL,EGY,0,1,2,0,8
EST,MAL,SLV,0,0,0,0,0
EST,MAL,GNQ,0,0,0,0,0
EST,MAL,ERI,0,0,0,0,0
EST,MAL,EST,0,0,0,0,0
EST,MAL,ETH,0,0,0,0,0
EST,MAL,FRO,0,0,0,0,7
EST,MAL,FLK,0,0,0,0,0
EST,MAL,FJI,10,5,0,0,0
EST,MAL,FIN,5532,3761,2511,5555,12274
EST,MAL,FRA,4553,1649,377,8,7257
EST,MAL,GUF,0,0,0,0,0
EST,MAL,PYF,0,0,2,6,2
EST,MAL,GAB,0,0,0,0,0
EST,MAL,GMB,0,0,0,0,0
EST,MAL,GEO,0,0,0,292,181
EST,MAL,DEU,3131,3417,2554,20413,18093
EST,MAL,GHA,0,0,0,0,0
EST,MAL,GIB,0,0,0,0,0
EST,MAL,GRC,2,0,8,13,19
EST,MAL,GRL,0,0,0,0,0
EST,MAL,GRD,0,0,0,0,0
EST,MAL,GLP,0,0,0,0,0
EST,MAL,GUM,2,4,0,2,2
EST,MAL,GTM,0,0,0,0,0
EST,MAL,GIN,0,1,2,0,0
EST,MAL,GNB,0,0,0,0,0
EST,MAL,GUY,0,0,0,0,0
EST,MAL,HTI,0,0,0,0,0
EST,MAL,HND,0,0,0,0,0
EST,MAL,HKG,4,8,0,10,11
EST,MAL,HUN,33,429,395,341,320
EST,MAL,ISL,0,0,1,3,14
EST,MAL,IND,5,5,2,7,2
EST,MAL,IDN,0,0,0,0,0
EST,MAL,IRN,0,0,0,0,0
EST,MAL,IRQ,1,0,0,0,0
EST,MAL,IRL,8,11,20,27,307
EST,MAL,IMN,..,..,..,..,..
EST,MAL,ISR,116,135,198,328,520
EST,MAL,ITA,93,80,79,14,45
EST,MAL,JAM,0,0,0,0,0
EST,MAL,JPN,0,0,0,0,0
EST,MAL,JOR,0,1,4,191,5
EST,MAL,KAZ,0,0,0,1103,869
EST,MAL,KEN,0,0,0,0,0
EST,MAL,KIR,0,0,0,0,0
EST,MAL,PRK,0,0,0,0,0
EST,MAL,KOR,0,0,2,2,0
EST,MAL,XKX,..,..,..,..,..
EST,MAL,KWT,0,2,0,1,1
EST,MAL,KGZ,0,0,0,160,73
EST,MAL,LAO,0,0,0,0,0
EST,MAL,LVA,2855,3822,2848,2582,1813
EST,MAL,LBN,0,0,0,18,13
EST,MAL,LSO,0,0,0,0,0
EST,MAL,LBR,0,0,0,0,0
EST,MAL,LBY,0,0,0,0,0
EST,MAL,LIE,0,9,0,0,0
EST,MAL,LTU,0,0,0,795,543
EST,MAL,LUX,3,9,10,60,6
EST,MAL,MAC,0,0,0,0,0
EST,MAL,MKD,2,2,4,48,56
EST,MAL,MDG,0,0,0,0,0
EST,MAL,MWI,0,0,0,0,0
EST,MAL,MYS,0,0,0,0,0
EST,MAL,MDV,0,0,0,0,0
EST,MAL,MLI,0,0,0,0,0
EST,MAL,MLT,0,0,0,0,0
EST,MAL,MHL,0,0,0,0,0
EST,MAL,MTQ,0,0,0,0,0
EST,MAL,MRT,0,0,0,0,0
EST,MAL,MUS,0,0,0,0,0
EST,MAL,MYT,0,0,0,0,0
EST,MAL,MEX,27,27,3,15,2
EST,MAL,FSM,5,5,2,0,0
EST,MAL,MDA,0,0,0,275,226
EST,MAL,MCO,1,0,14,18,22
EST,MAL,MNG,0,0,0,0,0
EST,MAL,MNE,..,..,..,..,..
EST,MAL,MSR,0,0,0,0,0
EST,MAL,MAR,0,0,0,0,0
EST,MAL,MOZ,0,0,2,4,0
EST,MAL,MMR,0,0,0,0,0
EST,MAL,NAM,0,0,0,0,0
EST,MAL,NRU,0,0,0,0,0
EST,MAL,NPL,0,0,0,0,0
EST,MAL,NLD,227,82,51,5,47
EST,MAL,ANT,0,0,0,0,0
EST,MAL,NCL,0,1,0,1,2
EST,MAL,NZL,141,121,86,83,36
EST,MAL,NIC,0,0,0,0,0
EST,MAL,NER,0,0,0,0,0
EST,MAL,NGA,0,0,3,0,1
EST,MAL,NIU,0,0,0,0,0
EST,MAL,NFK,0,0,0,0,0
EST,MAL,MNP,0,0,0,0,0
EST,MAL,NOR,30,33,31,28,78
EST,MAL,OMN,0,0,0,0,0
EST,MAL,PAK,0,0,0,0,0
EST,MAL,PLW,0,0,0,0,0
EST,MAL,PAN,0,0,0,1,5
EST,MAL,PNG,9,23,2,1,0
EST,MAL,PRY,1,4,2,2,0
EST,MAL,PER,0,3,5,1,0
EST,MAL,PHL,0,0,0,0,0
EST,MAL,POL,903,779,524,324,142
EST,MAL,PRT,0,0,1,5,35
EST,MAL,PRI,0,0,0,0,0
EST,MAL,QAT,0,7,15,49,37
EST,MAL,REU,0,0,0,0,0
EST,MAL,ROU,13,11,8,6,37
EST,MAL,RUS,0,40371,35602,29737,30607
EST,MAL,RWA,0,0,0,0,0
EST,MAL,SHN,0,0,0,0,0
EST,MAL,SPM,0,0,0,0,0
EST,MAL,WSM,0,0,0,0,0
EST,MAL,SMR,0,0,7,7,7
EST,MAL,STP,0,0,0,0,0
EST,MAL,SAU,0,0,2,5,5
EST,MAL,SEN,0,0,0,0,0
EST,MAL,SRB,..,..,..,..,..
EST,MAL,SCG,14,13,23,13,43
EST,MAL,SYC,0,0,0,0,0
EST,MAL,SLE,0,0,0,0,0
EST,MAL,SGP,0,0,0,0,0
EST,MAL,SVK,13,15,16,55,2
EST,MAL,SVN,1,1,2,0,6
EST,MAL,SLB,0,0,0,0,0
EST,MAL,SOM,0,0,0,0,0
EST,MAL,ZAF,43,49,54,27,62
EST,MAL,ESP,17,28,48,3,73
EST,MAL,LKA,0,0,0,0,0
EST,MAL,KNA,0,0,0,0,0
EST,MAL,LCA,0,0,0,0,0
EST,MAL,VCT,0,0,0,0,0
EST,MAL,SDN,0,0,0,0,0
EST,MAL,SUR,0,0,0,0,0
EST,MAL,SWZ,0,0,0,0,0
EST,MAL,SWE,7071,1589,1456,6198,5613
EST,MAL,CHE,33,5,35,562,39
EST,MAL,SYR,0,2,1,2,3
EST,MAL,TWN,0,0,0,0,0
EST,MAL,TJK,0,0,0,257,190
EST,MAL,TZA,0,0,0,0,0
EST,MAL,THA,0,0,0,0,0
EST,MAL,TLS,0,0,0,0,0
EST,MAL,TGO,0,0,0,0,0
EST,MAL,TKL,0,0,0,0,0
EST,MAL,TON,0,0,0,1,0
EST,MAL,TTO,0,0,0,0,0
EST,MAL,TUN,0,0,0,0,0
EST,MAL,TUR,24,20,14,16,41
EST,MAL,TKM,0,0,0,171,123
EST,MAL,TCA,0,0,0,0,0
EST,MAL,TUV,0,0,0,0,0
EST,MAL,UGA,0,0,0,0,0
EST,MAL,UKR,0,5423,4877,4992,9452
EST,MAL,ARE,0,0,4,7,13
EST,MAL,GBR,1241,1035,746,540,24
EST,MAL,USA,13402,10235,9731,8854,5306
EST,MAL,URY,14,0,8,4,0
EST,MAL,UZB,0,0,0,704,565
EST,MAL,VUT,0,0,0,0,0
EST,MAL,VEN,0,4,3,0,13
EST,MAL,VNM,0,0,0,0,0
EST,MAL,VIR,0,0,0,0,0
EST,MAL,VGB,0,0,0,0,0
EST,MAL,WLF,0,0,0,0,0
EST,MAL,PSE,2,2,3,4,6
EST,MAL,YEM,1,2,2,2,3
EST,MAL,ZMB,0,0,2,0,0
EST,MAL,ZWE,2,2,2,2,2
EST,TOT,AFG,0,0,0,0,0
EST,TOT,ALB,2,3,3,3,4
EST,TOT,DZA,1,0,0,0,0
EST,TOT,ASM,0,0,0,0,0
EST,TOT,AND,0,0,1,2,3
EST,TOT,AGO,4,1,0,0,1
EST,TOT,AIA,0,0,0,0,0
EST,TOT,ATG,0,0,0,0,0
EST,TOT,ARG,206,150,102,122,16
EST,TOT,ARM,0,0,0,148,688
EST,TOT,ABW,0,0,0,0,0
EST,TOT,AUS,6744,8781,5909,3272,2364
EST,TOT,AUT,35,39,14,0,77
EST,TOT,AZE,0,0,0,243,159
EST,TOT,BHS,0,0,0,0,0
EST,TOT,BHR,0,0,0,0,0
EST,TOT,BGD,0,0,0,0,0
EST,TOT,BRB,0,0,0,0,0
EST,TOT,BLR,0,0,0,3246,2268
EST,TOT,BEL,302,138,49,46,218
EST,TOT,BLZ,0,0,0,0,0
EST,TOT,BEN,0,0,0,0,0
EST,TOT,BMU,2,4,3,4,5
EST,TOT,BTN,0,0,0,0,0
EST,TOT,BOL,0,0,0,0,5
EST,TOT,BIH,4,4,7,32,25
EST,TOT,BWA,0,0,0,0,0
EST,TOT,BRA,148,109,68,43,2
EST,TOT,BRN,0,0,0,0,0
EST,TOT,BGR,7,8,8,8,37
EST,TOT,BFA,0,0,0,0,0
EST,TOT,BDI,0,0,0,0,0
EST,TOT,KHM,0,0,0,0,0
EST,TOT,CMR,0,0,0,0,0
EST,TOT,CAN,8243,6934,5731,5734,6524
EST,TOT,CPV,0,0,0,0,0
EST,TOT,CYM,0,0,0,0,0
EST,TOT,CAF,0,0,0,0,0
EST,TOT,TCD,0,0,0,0,0
EST,TOT,CHI,..,..,..,..,..
EST,TOT,CHL,65,37,21,26,44
EST,TOT,CHN,2,2,0,1,2
EST,TOT,COL,5,8,10,13,18
EST,TOT,COM,0,0,0,0,0
EST,TOT,COD,0,2,1,0,0
EST,TOT,COG,0,0,1,2,0
EST,TOT,COK,0,0,0,0,1
EST,TOT,CRI,0,0,0,1,2
EST,TOT,CIV,0,0,0,0,0
EST,TOT,HRV,23,23,41,7,74
EST,TOT,CUB,5,5,2,0,0
EST,TOT,CYP,4,9,15,21,14
EST,TOT,CZE,83,92,101,717,62
EST,TOT,DNK,66,219,156,136,597
EST,TOT,DJI,0,0,0,0,0
EST,TOT,DMA,0,0,0,0,0
EST,TOT,DOM,0,0,0,0,0
EST,TOT,ECU,0,0,1,1,4
EST,TOT,EGY,0,2,4,0,14
EST,TOT,SLV,0,0,0,0,0
EST,TOT,GNQ,0,0,0,0,0
EST,TOT,ERI,0,0,0,0,0
EST,TOT,EST,0,0,0,0,0
EST,TOT,ETH,0,0,0,0,0
EST,TOT,FRO,0,0,0,0,8
EST,TOT,FLK,0,0,0,0,0
EST,TOT,FJI,19,10,2,0,0
EST,TOT,FIN,12160,8727,6926,8508,31597
EST,TOT,FRA,8716,3178,891,15,14705
EST,TOT,GUF,0,0,0,0,0
EST,TOT,PYF,0,1,3,8,2
EST,TOT,GAB,0,0,0,0,0
EST,TOT,GMB,0,0,0,0,0
EST,TOT,GEO,0,0,0,644,404
EST,TOT,DEU,6247,6532,6285,38860,42892
EST,TOT,GHA,0,0,0,0,0
EST,TOT,GIB,0,0,0,0,0
EST,TOT,GRC,4,0,17,26,52
EST,TOT,GRL,0,0,0,0,0
EST,TOT,GRD,0,0,0,0,0
EST,TOT,GLP,0,0,0,0,0
EST,TOT,GUM,5,7,0,3,4
EST,TOT,GTM,0,0,0,0,0
EST,TOT,GIN,1,2,3,0,0
EST,TOT,GNB,0,0,0,0,0
EST,TOT,GUY,0,0,0,0,0
EST,TOT,HTI,0,0,0,0,0
EST,TOT,HND,0,0,0,0,0
EST,TOT,HKG,6,15,0,18,19
EST,TOT,HUN,117,928,865,757,723
EST,TOT,ISL,0,0,2,6,35
EST,TOT,IND,8,8,4,15,3
EST,TOT,IDN,0,0,0,0,0
EST,TOT,IRN,0,0,0,0,0
EST,TOT,IRQ,2,1,0,0,0
EST,TOT,IRL,17,21,38,51,640
EST,TOT,IMN,..,..,..,..,..
EST,TOT,ISR,219,260,426,843,1517
EST,TOT,ITA,214,194,206,71,393
EST,TOT,JAM,0,0,0,0,0
EST,TOT,JPN,0,0,0,1,0
EST,TOT,JOR,0,2,7,532,7
EST,TOT,KAZ,0,0,0,2428,1914
EST,TOT,KEN,0,0,0,0,0
EST,TOT,KIR,0,0,0,0,1
EST,TOT,PRK,0,0,0,0,0
EST,TOT,KOR,0,0,2,3,0
EST,TOT,XKX,..,..,..,..,..
EST,TOT,KWT,0,2,0,3,3
EST,TOT,KGZ,0,0,0,353,167
EST,TOT,LAO,0,0,0,0,0
EST,TOT,LVA,7518,7068,6003,5401,4015
EST,TOT,LBN,0,2,2,44,40
EST,TOT,LSO,0,0,0,0,0
EST,TOT,LBR,0,0,0,0,0
EST,TOT,LBY,0,0,0,0,0
EST,TOT,LIE,0,17,0,0,2
EST,TOT,LTU,0,0,0,1663,1113
EST,TOT,LUX,5,16,21,123,28
EST,TOT,MAC,0,0,0,0,0
EST,TOT,MKD,6,6,11,118,137
EST,TOT,MDG,0,0,0,0,0
EST,TOT,MWI,0,0,0,0,0
EST,TOT,MYS,0,0,0,0,1
EST,TOT,MDV,0,0,0,0,0
EST,TOT,MLI,2,2,2,2,0
EST,TOT,MLT,0,0,0,0,0
EST,TOT,MHL,0,0,0,0,0
EST,TOT,MTQ,0,0,0,0,0
EST,TOT,MRT,0,0,0,0,0
EST,TOT,MUS,0,0,0,0,0
EST,TOT,MYT,0,0,0,0,0
EST,TOT,MEX,49,51,5,30,7
EST,TOT,FSM,9,8,4,0,0
EST,TOT,MDA,0,0,0,606,497
EST,TOT,MCO,3,2,29,36,42
EST,TOT,MNG,0,0,0,0,0
EST,TOT,MNE,..,..,..,..,..
EST,TOT,MSR,0,0,0,0,0
EST,TOT,MAR,0,0,0,0,0
EST,TOT,MOZ,0,1,5,7,0
EST,TOT,MMR,0,0,0,0,0
EST,TOT,NAM,0,0,0,0,0
EST,TOT,NRU,0,0,0,0,0
EST,TOT,NPL,0,0,0,0,0
EST,TOT,NLD,571,146,106,20,179
EST,TOT,ANT,0,0,0,0,0
EST,TOT,NCL,1,2,1,2,3
EST,TOT,NZL,299,281,176,168,101
EST,TOT,NIC,0,0,0,0,0
EST,TOT,NER,0,0,0,0,0
EST,TOT,NGA,2,1,5,1,2
EST,TOT,NIU,0,0,0,0,0
EST,TOT,NFK,0,0,0,0,0
EST,TOT,MNP,0,0,0,0,0
EST,TOT,NOR,61,65,63,59,334
EST,TOT,OMN,0,0,0,0,1
EST,TOT,PAK,0,0,0,0,0
EST,TOT,PLW,0,0,0,0,0
EST,TOT,PAN,0,0,0,2,6
EST,TOT,PNG,13,31,2,2,1
EST,TOT,PRY,2,7,4,4,0
EST,TOT,PER,0,3,6,2,2
EST,TOT,PHL,0,0,0,0,0
EST,TOT,POL,1955,1683,1157,734,363
EST,TOT,PRT,0,0,3,10,65
EST,TOT,PRI,0,0,0,0,0
EST,TOT,QAT,0,9,23,73,60
EST,TOT,REU,0,0,0,1,2
EST,TOT,ROU,25,22,15,11,58
EST,TOT,RUS,0,88904,78400,65485,67402
EST,TOT,RWA,0,0,0,0,0
EST,TOT,SHN,0,0,0,0,0
EST,TOT,SPM,0,0,0,0,0
EST,TOT,WSM,0,0,0,0,0
EST,TOT,SMR,0,0,7,7,7
EST,TOT,STP,0,0,0,0,0
EST,TOT,SAU,0,0,4,10,11
EST,TOT,SEN,0,0,0,0,0
EST,TOT,SRB,..,..,..,..,..
EST,TOT,SCG,35,36,64,44,163
EST,TOT,SYC,0,0,0,2,0
EST,TOT,SLE,0,0,0,0,0
EST,TOT,SGP,0,0,0,0,0
EST,TOT,SVK,33,36,40,124,9
EST,TOT,SVN,3,3,5,2,15
EST,TOT,SLB,0,0,0,0,0
EST,TOT,SOM,0,0,0,0,0
EST,TOT,ZAF,84,101,117,58,86
EST,TOT,ESP,39,65,112,8,166
EST,TOT,LKA,0,0,0,0,0
EST,TOT,KNA,0,0,0,0,0
EST,TOT,LCA,0,0,0,0,0
EST,TOT,VCT,0,0,0,0,0
EST,TOT,SDN,0,0,0,0,0
EST,TOT,SUR,0,0,0,0,0
EST,TOT,SWZ,0,0,0,0,0
EST,TOT,SWE,13998,3309,3032,13621,13485
EST,TOT,CHE,82,11,79,1515,127
EST,TOT,SYR,0,4,3,4,5
EST,TOT,TWN,0,0,0,0,0
EST,TOT,TJK,0,0,0,565,425
EST,TOT,TZA,0,0,0,0,0
EST,TOT,THA,0,0,0,0,0
EST,TOT,TLS,0,0,0,0,0
EST,TOT,TGO,0,1,1,1,1
EST,TOT,TKL,0,0,0,0,0
EST,TOT,TON,0,0,2,2,1
EST,TOT,TTO,0,0,0,0,0
EST,TOT,TUN,0,0,0,0,0
EST,TOT,TUR,42,36,26,32,113
EST,TOT,TKM,0,0,0,376,276
EST,TOT,TCA,0,0,0,0,0
EST,TOT,TUV,0,0,0,0,0
EST,TOT,UGA,0,0,0,0,0
EST,TOT,UKR,0,11942,10741,10994,20763
EST,TOT,ARE,0,0,5,10,17
EST,TOT,GBR,2044,1635,1149,859,51
EST,TOT,USA,27105,20815,22519,19596,11706
EST,TOT,URY,26,21,15,10,3
EST,TOT,UZB,0,0,0,1551,1264
EST,TOT,VUT,0,0,0,0,0
EST,TOT,VEN,0,7,5,0,45
EST,TOT,VNM,0,0,0,0,0
EST,TOT,VIR,0,0,0,0,0
EST,TOT,VGB,0,0,0,0,0
EST,TOT,WLF,0,0,0,0,0
EST,TOT,PSE,4,5,6,7,11
EST,TOT,YEM,2,3,3,4,5
EST,TOT,ZMB,0,0,4,0,0
EST,TOT,ZWE,4,5,5,4,4
ETH,FEM,AFG,0,0,0,0,2
ETH,FEM,ALB,0,0,0,0,0
ETH,FEM,DZA,3,1,0,0,0
ETH,FEM,ASM,0,0,0,0,0
ETH,FEM,AND,0,0,0,2,2
ETH,FEM,AGO,2,0,0,0,0
ETH,FEM,AIA,0,0,0,0,0
ETH,FEM,ATG,0,0,0,0,20
ETH,FEM,ARG,4,2,0,26,0
ETH,FEM,ARM,0,0,0,0,0
ETH,FEM,ABW,0,0,0,0,0
ETH,FEM,AUS,58,169,553,371,1685
ETH,FEM,AUT,15,11,18,28,160
ETH,FEM,AZE,0,0,0,0,0
ETH,FEM,BHS,0,0,0,1,1
ETH,FEM,BHR,2,8,2,2,29
ETH,FEM,BGD,0,2,2,0,0
ETH,FEM,BRB,0,0,0,0,0
ETH,FEM,BLR,0,0,0,0,0
ETH,FEM,BEL,12,15,31,106,134
ETH,FEM,BLZ,0,0,0,0,0
ETH,FEM,BEN,0,0,0,1,2
ETH,FEM,BMU,0,0,1,0,6
ETH,FEM,BTN,0,0,0,0,0
ETH,FEM,BOL,0,0,0,2,2
ETH,FEM,BIH,0,0,0,1,1
ETH,FEM,BWA,0,0,0,1,0
ETH,FEM,BRA,10,3,5,15,15
ETH,FEM,BRN,0,0,0,0,0
ETH,FEM,BGR,2,2,2,2,11
ETH,FEM,BFA,0,0,0,2,0
ETH,FEM,BDI,4,3,3,27,23
ETH,FEM,KHM,0,0,0,0,0
ETH,FEM,CMR,1,2,1,41,35
ETH,FEM,CAN,308,1772,3316,1013,6884
ETH,FEM,CPV,0,0,0,0,0
ETH,FEM,CYM,0,0,0,1,0
ETH,FEM,CAF,0,0,0,0,0
ETH,FEM,TCD,10,11,12,13,15
ETH,FEM,CHI,..,..,..,..,..
ETH,FEM,CHL,0,2,0,4,2
ETH,FEM,CHN,0,0,0,0,1
ETH,FEM,COL,0,0,1,2,2
ETH,FEM,COM,0,0,0,0,0
ETH,FEM,COD,0,0,0,0,0
ETH,FEM,COG,0,0,0,0,0
ETH,FEM,COK,0,0,0,0,0
ETH,FEM,CRI,0,0,0,0,0
ETH,FEM,CIV,0,1,2,0,14
ETH,FEM,HRV,0,0,0,2,0
ETH,FEM,CUB,3,2,4,4,6
ETH,FEM,CYP,5,16,27,38,23
ETH,FEM,CZE,0,0,0,4,15
ETH,FEM,DNK,11,0,50,210,494
ETH,FEM,DJI,1469,2774,5860,9585,12212
ETH,FEM,DMA,0,0,0,1,1
ETH,FEM,DOM,2,1,0,0,0
ETH,FEM,ECU,0,0,0,0,0
ETH,FEM,EGY,10,132,284,5,348
ETH,FEM,SLV,6,0,0,0,0
ETH,FEM,GNQ,0,0,0,0,0
ETH,FEM,ERI,11,10,4,64,67
ETH,FEM,EST,0,0,0,0,0
ETH,FEM,ETH,0,0,0,0,0
ETH,FEM,FRO,0,0,0,0,4
ETH,FEM,FLK,0,0,0,0,0
ETH,FEM,FJI,2,1,0,0,0
ETH,FEM,FIN,0,0,0,99,287
ETH,FEM,FRA,269,647,6,10,564
ETH,FEM,GUF,0,0,0,0,1
ETH,FEM,PYF,0,0,0,2,7
ETH,FEM,GAB,0,0,0,0,0
ETH,FEM,GMB,0,0,0,0,0
ETH,FEM,GEO,0,0,0,0,0
ETH,FEM,DEU,59,70,50,3827,1388
ETH,FEM,GHA,17,2,1,16,30
ETH,FEM,GIB,0,0,0,0,0
ETH,FEM,GRC,4,44,82,1540,769
ETH,FEM,GRL,0,0,0,0,0
ETH,FEM,GRD,0,0,0,0,0
ETH,FEM,GLP,1,7,13,29,28
ETH,FEM,GUM,0,3,0,0,0
ETH,FEM,GTM,0,0,1,0,0
ETH,FEM,GIN,0,0,0,0,0
ETH,FEM,GNB,0,0,0,0,0
ETH,FEM,GUY,0,0,0,0,0
ETH,FEM,HTI,0,0,0,0,0
ETH,FEM,HND,0,0,0,0,0
ETH,FEM,HKG,0,4,0,0,9
ETH,FEM,HUN,8,50,47,42,40
ETH,FEM,ISL,0,0,0,0,15
ETH,FEM,IND,69,282,88,138,187
ETH,FEM,IDN,0,0,0,0,0
ETH,FEM,IRN,0,1,4,9,7
ETH,FEM,IRQ,21,12,7,4,0
ETH,FEM,IRL,1,2,3,3,47
ETH,FEM,IMN,..,..,..,..,..
ETH,FEM,ISR,1327,1616,2263,17709,41062
ETH,FEM,ITA,70,105,3990,4912,3898
ETH,FEM,JAM,0,0,0,0,0
ETH,FEM,JPN,0,0,0,3,7
ETH,FEM,JOR,5,24,88,8,71
ETH,FEM,KAZ,0,0,0,0,0
ETH,FEM,KEN,288,1881,2655,3359,9060
ETH,FEM,KIR,0,0,0,0,0
ETH,FEM,PRK,0,0,0,0,0
ETH,FEM,KOR,0,0,0,0,0
ETH,FEM,XKX,..,..,..,..,..
ETH,FEM,KWT,2,53,22,25,21
ETH,FEM,KGZ,0,0,0,0,0
ETH,FEM,LAO,0,0,0,0,0
ETH,FEM,LVA,0,0,0,0,0
ETH,FEM,LBN,2,11,10,48,1581
ETH,FEM,LSO,0,0,0,0,1
ETH,FEM,LBR,0,0,0,0,0
ETH,FEM,LBY,3,2,4,6,7
ETH,FEM,LIE,0,0,0,0,0
ETH,FEM,LTU,0,0,0,0,0
ETH,FEM,LUX,0,0,3,18,10
ETH,FEM,MAC,0,0,0,0,0
ETH,FEM,MKD,0,0,0,18,21
ETH,FEM,MDG,0,0,0,2,1
ETH,FEM,MWI,0,0,78,77,76
ETH,FEM,MYS,0,0,0,1,3
ETH,FEM,MDV,0,0,0,0,0
ETH,FEM,MLI,0,0,0,0,0
ETH,FEM,MLT,0,0,0,0,0
ETH,FEM,MHL,0,0,0,0,0
ETH,FEM,MTQ,8,12,14,29,37
ETH,FEM,MRT,0,0,0,0,0
ETH,FEM,MUS,0,0,0,0,0
ETH,FEM,MYT,0,2,4,9,20
ETH,FEM,MEX,0,12,0,13,7
ETH,FEM,FSM,0,0,0,0,0
ETH,FEM,MDA,0,0,0,0,0
ETH,FEM,MCO,0,0,4,5,6
ETH,FEM,MNG,0,0,0,0,0
ETH,FEM,MNE,..,..,..,..,..
ETH,FEM,MSR,0,0,0,0,0
ETH,FEM,MAR,4,1,0,0,0
ETH,FEM,MOZ,0,0,0,3,13
ETH,FEM,MMR,0,0,0,0,0
ETH,FEM,NAM,0,0,0,0,0
ETH,FEM,NRU,0,0,0,0,0
ETH,FEM,NPL,0,0,2,1,2
ETH,FEM,NLD,0,129,448,1651,3305
ETH,FEM,ANT,0,0,0,3,0
ETH,FEM,NCL,0,6,0,2,5
ETH,FEM,NZL,4,18,55,46,304
ETH,FEM,NIC,4,8,9,10,11
ETH,FEM,NER,0,0,0,0,2
ETH,FEM,NGA,0,8,84,34,59
ETH,FEM,NIU,0,0,0,0,0
ETH,FEM,NFK,0,0,0,0,0
ETH,FEM,MNP,0,0,0,0,0
ETH,FEM,NOR,0,76,147,493,905
ETH,FEM,OMN,10,14,32,93,136
ETH,FEM,PAK,5,13,10,8,6
ETH,FEM,PLW,0,0,0,0,0
ETH,FEM,PAN,1,2,0,3,2
ETH,FEM,PNG,0,2,3,2,2
ETH,FEM,PRY,0,0,0,0,0
ETH,FEM,PER,0,0,0,0,0
ETH,FEM,PHL,0,0,0,0,0
ETH,FEM,POL,0,0,5,10,14
ETH,FEM,PRT,0,0,2,0,0
ETH,FEM,PRI,0,0,0,0,7
ETH,FEM,QAT,0,31,77,46,1383
ETH,FEM,REU,0,0,2,3,5
ETH,FEM,ROU,0,0,0,0,0
ETH,FEM,RUS,0,0,0,0,0
ETH,FEM,RWA,0,0,0,0,0
ETH,FEM,SHN,0,0,0,0,0
ETH,FEM,SPM,0,0,0,0,0
ETH,FEM,WSM,0,0,0,0,0
ETH,FEM,SMR,0,0,0,0,0
ETH,FEM,STP,0,0,0,0,0
ETH,FEM,SAU,184,1000,4899,12233,14131
ETH,FEM,SEN,0,0,0,0,0
ETH,FEM,SRB,..,..,..,..,..
ETH,FEM,SCG,2,2,3,0,3
ETH,FEM,SYC,0,0,0,2,0
ETH,FEM,SLE,0,0,1,1,0
ETH,FEM,SGP,0,0,0,0,2
ETH,FEM,SVK,0,0,0,0,2
ETH,FEM,SVN,0,0,0,0,2
ETH,FEM,SLB,0,0,0,0,0
ETH,FEM,SOM,17,14,8,99,128
ETH,FEM,ZAF,0,24,49,43,489
ETH,FEM,ESP,0,0,0,95,126
ETH,FEM,LKA,0,0,0,0,0
ETH,FEM,KNA,0,0,0,0,0
ETH,FEM,LCA,0,0,0,0,1
ETH,FEM,VCT,0,0,0,0,0
ETH,FEM,SDN,827,830,1054,1451,1743
ETH,FEM,SUR,0,0,0,0,0
ETH,FEM,SWZ,0,0,0,0,1
ETH,FEM,SWE,20,113,527,3058,5487
ETH,FEM,CHE,73,17,79,62,1153
ETH,FEM,SYR,5,50,35,49,65
ETH,FEM,TWN,0,0,0,0,0
ETH,FEM,TJK,0,0,0,0,0
ETH,FEM,TZA,2,2,20,51,14
ETH,FEM,THA,0,0,0,0,0
ETH,FEM,TLS,0,0,0,0,0
ETH,FEM,TGO,0,0,0,0,0
ETH,FEM,TKL,0,0,0,0,0
ETH,FEM,TON,0,0,0,0,0
ETH,FEM,TTO,0,0,1,0,0
ETH,FEM,TUN,6,0,5,9,9
ETH,FEM,TUR,106,211,257,476,39
ETH,FEM,TKM,0,0,0,0,0
ETH,FEM,TCA,0,0,0,0,0
ETH,FEM,TUV,0,0,0,0,0
ETH,FEM,UGA,22,20,48,78,40
ETH,FEM,UKR,0,0,0,0,0
ETH,FEM,ARE,0,7,104,267,384
ETH,FEM,GBR,33,123,275,19,6073
ETH,FEM,USA,712,1580,4743,14841,34841
ETH,FEM,URY,0,0,0,0,5
ETH,FEM,UZB,0,0,0,0,0
ETH,FEM,VUT,0,0,0,0,0
ETH,FEM,VEN,0,0,3,2,10
ETH,FEM,VNM,0,0,0,0,0
ETH,FEM,VIR,0,0,0,2,2
ETH,FEM,VGB,0,0,0,0,0
ETH,FEM,WLF,0,0,0,0,0
ETH,FEM,PSE,60,71,83,110,171
ETH,FEM,YEM,285,353,437,541,632
ETH,FEM,ZMB,82,66,15,1,1
ETH,FEM,ZWE,113,204,193,182,167
ETH,MAL,AFG,0,0,0,0,0
ETH,MAL,ALB,0,0,0,0,0
ETH,MAL,DZA,3,1,0,0,0
ETH,MAL,ASM,0,0,0,0,0
ETH,MAL,AND,0,0,0,2,2
ETH,MAL,AGO,2,0,0,0,0
